date,open,high,low,close,volume
2011-01-07,10.213821012728614,10.285992707251053,10.149906027906518,10.278959274291992,311931200
2011-01-10,10.361833902637366,10.496391073474962,10.311069552700973,10.472537994384766,448560000
2011-01-11,10.546853103151244,10.54929884047676,10.381408568209872,10.447770118713379,444108000
2011-01-12,10.497003751836315,10.533088782111887,10.45877676237604,10.532782554626465,302590400
2011-01-13,10.555413983298775,10.60067440911398,10.515352892281323,10.57131576538086,296780400
2011-01-14,10.577738189907375,10.656943321228026,10.533395630796484,10.656943321228027,308840000
2011-01-18,10.077122910078643,10.543180742567866,9.969477004368255,10.417491912841797,1880998000
2011-01-19,10.652966948496497,10.660612836577481,10.302201727274042,10.362140655517578,1135612800
2011-01-20,10.288438791592045,10.34562575172942,10.095471385790214,10.173759460449219,764789200
2011-01-21,10.207092336333632,10.241037855424873,9.988742351651549,9.991495132446289,754401200
2011-01-24,9.996085038162171,10.319634437561035,9.991497341358887,10.319634437561035,574683200
2011-01-25,10.285382883165143,10.44165282729234,10.231559517934471,10.440428733825684,546868000
2011-01-26,10.488137603436869,10.568872257518034,10.443489623222359,10.515355110168457,506875600
2011-01-27,10.513211276779245,10.541040414929828,10.48415967846811,10.495779991149902,285026000
2011-01-28,10.525139587878792,10.532173021624615,10.199755287759542,10.278347969055176,592057200
2011-01-31,10.269175588035154,10.398840504707227,10.22330433215947,10.376821517944336,377246800
2011-02-01,10.437368743762914,10.570396394228338,10.427582531334796,10.551436424255371,426633200
2011-02-02,10.533702086433706,10.558165989761715,10.506178357824636,10.529726028442383,258955200
2011-02-03,10.51382569407111,10.527281742066931,10.35327425067008,10.502816200256348,393797600
2011-02-04,10.508931866109313,10.602510923913218,10.504956624140734,10.596394538879395,321840400
2011-02-07,10.638900701757821,10.802815714701435,10.631255629838359,10.760920524597168,485021600
2011-02-08,10.815965808104982,10.87223490651759,10.769176696391238,10.862448692321777,381040800
2011-02-09,10.862144237775809,10.978659319286493,10.852358839325111,10.952970504760742,482745200
2011-02-10,10.929424294525399,11.009241074279918,10.642265337435335,10.842267036437988,928550000
2011-02-11,10.848686259899402,10.941958240409232,10.811682551892657,10.912906646728516,367572800
2011-02-14,10.911074531871183,10.993337044341143,10.908627978098885,10.984163284301758,310416400
2011-02-15,10.984468008176911,11.008321905964834,10.934315292195157,11.006180763244629,284174800
2011-02-16,11.033704967384205,11.159088405239842,11.02453120684396,11.104960441589355,481157600
2011-02-17,10.92513985500646,11.017494790131492,10.902814648355621,10.957249641418457,530583200
2011-02-18,10.969789933321227,10.993949242955786,10.68874819983431,10.720553398132324,816057200
2011-02-22,10.463362933402683,10.562752119342495,10.327888719630367,10.35510540008545,872555600
2011-02-23,10.359999901172747,10.53951045098747,10.355105977710723,10.477737426757812,671854400
2011-02-24,10.52055351056868,10.555109860101988,10.347769313081772,10.485690116882324,499900800
2011-02-25,10.558472682088297,10.65541533338456,10.54440581456442,10.6471586227417,380018800
2011-02-28,10.741345773272094,10.857860008557456,10.73767594355845,10.801590919494629,403074000
2011-03-01,10.870706868324424,10.87835194031833,10.632479010205428,10.682326316833496,456136800
2011-03-02,10.702206577989186,10.83645838425142,10.654499586750356,10.768261909484863,602590800
2011-03-03,10.923307643261277,11.002818193534026,10.884469009211523,10.995784759521484,500788400
2011-03-04,11.011377615059619,11.018105635995537,10.94042920931202,11.009237289428711,453266800
2011-03-07,11.052054787645039,11.060312315878322,10.743490915438027,10.867344856262207,546123200
2011-03-08,10.85358245483473,10.92973022394527,10.772236166724975,10.879576683044434,356316800
2011-03-09,10.846856202069178,10.848997345493808,10.721779781864479,10.778965950012207,453306000
2011-03-10,10.676514771612547,10.696393427623967,10.547462337534387,10.601591110229492,507539200
2011-03-11,10.56061155358529,10.774374667743222,10.5505207456178,10.7642822265625,471080400
2011-03-14,10.800677642355542,10.901596369142318,10.743491479872423,10.812298774719238,435957200
2011-03-15,10.461834417484967,10.63737053597689,10.400672217414218,10.56367015838623,721081200
2011-03-16,10.458775254189066,10.489356351383423,9.97742654684805,10.092105865478516,1162011200
2011-03-17,10.30067119959128,10.385687293058755,10.111985268762169,10.233698844909668,659422400
2011-03-18,10.309845627070573,10.342567871088669,10.09180185926443,10.11229133605957,753214000
2011-03-21,10.274984059210233,10.389662579266128,10.25265885032195,10.37620735168457,409402000
2011-03-22,10.475903278073918,10.477738193278935,10.371314744601438,10.434311866760254,325922800
2011-03-23,10.375595706740402,10.404341893608521,10.273759959351738,10.372843742370605,372996400
2011-03-24,10.45418843310497,10.581100517956044,10.36275055185213,10.549601554870605,404712000
2011-03-25,10.644405390121698,10.766424395696395,10.61229478166238,10.75052261352539,448910000
2011-03-28,10.79975848753185,10.835538927162638,10.716882705688477,10.716882705688477,309355200
2011-03-29,10.631866390451343,10.732784271240234,10.582936954278528,10.732784271240234,352900800
2011-03-30,10.72299797152991,10.730338448485696,10.625138283360974,10.661529541015625,329406000
2011-03-31,10.592110855459634,10.697310206232892,10.582937096433149,10.65786075592041,274019200
2011-04-01,10.73737342372072,10.752051929920912,10.498533100219987,10.537065505981445,418661600
2011-04-04,10.529419688181228,10.53828803609139,10.34868422766403,10.434005737304688,460084800
2011-04-05,10.305564433729256,10.466421231227134,10.275288744746335,10.363668441772461,482731200
2011-04-06,10.434923963921943,10.516881057115329,10.310152184079797,10.337675094604492,402539200
2011-04-07,10.339509480495222,10.410763306682455,10.27620613624343,10.338898658752441,373447200
2011-04-08,10.39517165353334,10.402205088886666,10.212602029084454,10.246546745300293,377535200
2011-04-11,10.215963878076272,10.265199554241343,10.092416979530134,10.116270065307617,398946800
2011-04-12,10.106787267016472,10.205871054938495,10.097918918489793,10.16519832611084,425639200
2011-04-13,10.245318932279034,10.279569860923996,10.16886577698429,10.279264450073242,346220000
2011-04-14,10.238593931944179,10.27529142464955,10.154801908835118,10.165810585021973,301800800
2011-04-15,10.19272014959032,10.203118002148653,9.993942573850386,10.01412582397461,453605600
2011-04-18,9.972536814089462,10.159999502416236,9.790884282571255,10.148378372192383,609898800
2011-04-19,10.186604768080251,10.335840453899461,10.144096307796483,10.332171440124512,419378400
2011-04-20,10.504954678760805,10.573456545240377,10.443487062070888,10.471315383911133,700666400
2011-04-21,10.85633633880958,10.86031239810605,10.658170327416181,10.724837303161621,753810400
2011-04-25,10.713825225862829,10.818107535002145,10.712601132415585,10.795476913452148,266546000
2011-04-26,10.814132056796119,10.856028065920944,10.683550105190378,10.716272354125977,338800000
2011-04-27,10.77192947963499,10.775293899323868,10.61474248519981,10.708014488220215,356213200
2011-04-28,10.586912363967521,10.695780728658832,10.566422886639106,10.60403823852539,360959200
2011-04-29,10.604954846925878,10.824221888045916,10.601590427688551,10.707402229309082,1006345200
2011-05-02,10.695477376355445,10.717801773111885,10.565813281887133,10.589666366577148,442713600
2011-05-03,10.641958484704096,10.700062498950198,10.56948055988838,10.648380279541016,313348000
2011-05-04,10.650216143191967,10.759391564782359,10.608013906832884,10.690278053283691,389250400
2011-05-05,10.65449636311679,10.732479031282839,10.582630895328053,10.60403823852539,335969200
2011-05-06,10.693947111225825,10.703427098193515,10.587524478648472,10.601285934448242,280134400
2011-05-09,10.6379811135569,10.678960880916623,10.597308390266427,10.630030632019043,204747200
2011-05-10,10.669480533509004,10.693946067304037,10.601284899571855,10.686606407165527,282091600
2011-05-11,10.673458426580511,10.703427894026706,10.557861209339405,10.618717193603516,336000000
2011-05-12,10.584771085686409,10.615352185181859,10.467033566816628,10.598531723022461,322000000
2011-05-13,10.570702235239976,10.588744338834992,10.408315953426508,10.41290283203125,326116000
2011-05-16,10.37315047525425,10.43492432060282,10.171313069151894,10.192720413208008,449775200
2011-05-17,10.152965649264114,10.279571533203125,10.11412701868714,10.279571533203125,452334400
2011-05-18,10.289663481782847,10.429725415087068,10.275290387057034,10.39363956451416,334776400
2011-05-19,10.4612238786135,10.471315503862671,10.356941573420942,10.413823127746582,261170000
2011-05-20,10.384156559788572,10.426665009793908,10.245317943681433,10.251434326171875,337968400
2011-05-23,10.090884199626712,10.27467702469754,10.074064554015882,10.226358413696289,383600000
2011-05-24,10.259997513425752,10.272230278706813,10.132779204322205,10.158773422241211,321927200
2011-05-25,10.19669544883902,10.353577837562423,10.178958752156968,10.299142837524414,294224000
2011-05-26,10.274374982384812,10.302509537913291,10.227279632591227,10.244710922241211,222560800
2011-05-27,10.23859314463937,10.32513794259531,10.223608411125896,10.31840991973877,203599200
2011-05-31,10.431253930621255,10.637064933776855,10.428194922170658,10.637064933776855,417754400
2011-06-01,10.668868981021467,10.768562757981432,10.53981656551834,10.566115379333496,554682800
2011-06-02,10.596392618925421,10.641653043368208,10.529114028957133,10.584159851074219,338783200
2011-06-03,10.494865715774779,10.560614817873544,10.459085269180237,10.502816200256348,313250000
2011-06-06,10.571927694771368,10.61321206055841,10.330641661529807,10.337675094604492,461941200
2011-06-07,10.341652625458314,10.343181313324479,10.149907640527514,10.154189109802246,529785200
2011-06-08,10.14623625098486,10.238591188183948,10.111679910553246,10.160303115844727,333723600
2011-06-09,10.19119170188677,10.204036108290667,10.11473853507692,10.137369155883789,275088800
2011-06-10,10.108621463612996,10.14256698421141,9.954491863674896,9.966419219970703,433955200
2011-06-13,10.006176593459589,10.040122122584583,9.941039133424843,9.987828254699707,329473200
2011-06-14,10.091803630316935,10.191192839929121,10.070702511457524,10.166421890258789,334569200
2011-06-15,10.084159712796872,10.100979364303386,9.935228586785556,9.992416381835938,399196000
2011-06-16,9.997000248646376,10.051434428952042,9.734919338444893,9.943788528442383,510591200
2011-06-17,10.060915381750199,10.068866680472635,9.766417634388153,9.793940544128418,615020000
2011-06-20,9.705254469322767,9.71565232046766,9.49546743115627,9.642868995666504,640645600
2011-06-21,9.684461842719738,9.963361624323545,9.639201414373035,9.948071479797363,493382400
2011-06-22,9.943790349859455,10.058165109821497,9.85877423627403,9.865808486938477,390583200
2011-06-23,9.753572478217706,10.143483330425278,9.728496940466698,10.129416465759277,559759200
2011-06-24,10.133700639633364,10.188134831095624,9.941650240103131,9.980182647705078,439807200
2011-06-27,10.018103225442973,10.211070670702645,10.00770537149005,10.154189109802246,339813600
2011-06-28,10.203426027256777,10.296698863469652,10.197004230864044,10.25266170501709,294299600
2011-06-29,10.276514271490647,10.286605897825698,10.149295921020402,10.215352058410645,352545200
2011-06-30,10.235534515669185,10.279266254067245,10.178653776249977,10.26519775390625,322954800
2011-07-01,10.273760342851142,10.504648528882365,10.220243208230615,10.497309684753418,435313200
2011-07-05,10.489361603759296,10.698231688271683,10.474071455809081,10.685998916625977,355054000
2011-07-06,10.671317622383757,10.828811670149081,10.602815747016441,10.757250785827637,444626000
2011-07-07,10.84624332082101,10.948078271268784,10.825753023105316,10.923613548278809,399663600
2011-07-08,10.805569568898724,11.009241099225937,10.770706992227476,11.000371932983398,489633200
2011-07-11,10.897314099937333,11.002208061271515,10.78966735704709,10.825753211975098,442674400
2011-07-12,10.81137590646387,10.938288804409966,10.661222387756931,10.81810474395752,451609200
2011-07-13,10.958165767842237,11.009237154197947,10.898532262461574,10.948686599731445,391638800
2011-07-14,11.040126830402558,11.058475983451254,10.897312930570456,10.941043853759766,430533600
2011-07-15,11.045020089992274,11.162145993775962,10.983857878867749,11.159699440002441,484467200
2011-07-18,11.17529754956198,11.457256382945756,11.170710668826821,11.431262969970703,572653200
2011-07-19,11.55969838535618,11.579576220248194,11.416578300776267,11.524530410766602,819145600
2011-07-20,12.113832507282925,12.118419386671576,11.80435003051834,11.831872940063477,941340400
2011-07-21,11.833402692418945,11.928509601103531,11.740129882242984,11.84380054473877,526534400
2011-07-22,11.87530268803174,12.0811145779773,11.857871396880272,12.027597427368164,516728800
2011-07-25,11.937381538511799,12.232491017066794,11.915057956140483,12.186619758605957,589806000
2011-07-26,12.232488698891986,12.37010489801555,12.222703300462715,12.336771011352539,476582400
2011-07-27,12.250533875130188,12.313225601811686,11.99242812238569,12.005884170532227,659324400
2011-07-28,11.9762185692519,12.14043899684539,11.869489704424705,11.98233413696289,594034000
2011-07-29,11.854507387416172,12.084172357414289,11.743191619964916,11.941357612609863,632584400
2011-08-01,12.16459675259722,12.217196017796628,11.999152252668631,12.133098602294922,612836000
2011-08-02,12.160622279292978,12.168267350892739,11.876216959751176,11.893342018127441,639539600
2011-08-03,11.956644208109031,12.035238514354134,11.68936558780411,12.005269050598145,732508000
2011-08-04,11.908633967683693,11.967043397481197,11.539824152572544,11.540435791015625,871407600
2011-08-05,11.634319153510882,11.727898193265393,11.087832913549663,11.42575454711914,1204590800
2011-08-08,11.060919019739943,11.246852975531949,10.795779947478099,10.801590919494629,1143833600
2011-08-09,11.048995445078479,11.45603225895865,10.856333416468232,11.43768310546875,1082583600
2011-08-10,11.350220034942831,11.457254309990356,11.08569335606981,11.122084617614746,878656800
2011-08-11,11.33095469852407,11.481720724376471,11.15358362393899,11.428203582763672,741969200
2011-08-12,11.561840198775426,11.60985258283889,11.444408905674612,11.528813362121582,528976000
2011-08-15,11.60954624711136,11.772850402017971,11.562450915992724,11.725143432617188,460544000
2011-08-16,11.667346156479868,11.723921479052802,11.500372153038008,11.635540962219238,498750000
2011-08-17,11.69150627029252,11.759090271246194,11.559701054638849,11.634319305419922,442061200
2011-08-18,11.340741344623005,11.396094220367475,11.051136640481591,11.194256782531738,851435200
2011-08-19,11.075601566982492,11.22330939788866,10.886915592209105,10.887832641601562,775888400
2011-08-22,11.147156528674582,11.158472243377389,10.859081476973358,10.900365829467773,535315200
2011-08-23,11.018414554916179,11.426368426154232,10.917496658566222,11.425145149230957,656835200
2011-08-24,11.421167801814013,11.589058865853222,11.333399733992314,11.504043579101562,626267600
2011-08-25,11.16459185932085,11.481719431507134,11.162145305698147,11.428813934326172,871346000
2011-08-26,11.350830911128776,11.73707197798637,11.33951600927738,11.730344772338867,641477200
2011-08-29,11.871016050532425,11.972546376965127,11.865512122338908,11.925756454467773,405269200
2011-08-30,11.873159842407118,11.982946909786397,11.810774349674082,11.926371574401855,417922400
2011-08-31,11.944108969027408,11.990286449617487,11.677746534037077,11.768572807312012,522586400
2011-09-01,11.798846402382694,11.845329285631784,11.642881883310507,11.652361869812012,343725200
2011-09-02,11.460006971749834,11.559702408334983,11.371016433212723,11.4389066696167,438939200
2011-09-06,11.234622531647467,11.63095523995821,11.20740503061624,11.612913131713867,509698000
2011-09-07,11.790896119774752,11.792119396629197,11.682026112942623,11.741048812866211,350576800
2011-09-08,11.69425817867492,11.884168224183826,11.691506214221167,11.747469902038574,416158400
2011-09-09,11.741049263008515,11.804351801136201,11.468569641178002,11.543800354003906,564813200
2011-09-12,11.406794488120548,11.647773460057927,11.373154379583857,11.619028091430664,467832400
2011-09-13,11.686307463192781,11.810773023744359,11.628508857317621,11.762149810791016,440560400
2011-09-14,11.835543524977451,11.994260014510921,11.797011122514373,11.905268669128418,534724400
2011-09-15,11.970408490331073,12.038604955659386,11.92361937171439,12.017197608947754,417818800
2011-09-16,12.096097583746513,12.247779846191406,12.08050121055914,12.247779846191406,698513200
2011-09-19,12.140744797448484,12.63707837657092,12.085699786642452,12.58814811706543,823860800
2011-09-20,12.698849411706098,12.93157329953462,12.574690100023501,12.643803596496582,775754000
2011-09-21,12.833104166353062,12.892737691186353,12.599463991297904,12.603745460510254,605976000
2011-09-22,12.26398752580641,12.532796492360385,12.13157066328352,12.288146018981934,968480800
2011-09-23,12.24105105197479,12.438606175538043,12.227901234452037,12.363987922668457,546277200
2011-09-26,12.228205520353814,12.354200571508464,11.96643083758982,12.329429626464844,812876400
2011-09-27,12.499460801850388,12.51536258219454,12.17315950295053,12.209856986999512,632497600
2011-09-28,12.23829661274074,12.34686037438206,12.125757610272988,12.1410493850708,429637600
2011-09-29,12.291205063041494,12.300073412035527,11.810773280480483,11.944108009338379,651086800
2011-09-30,11.838601130866131,11.8927307181,11.656948618706712,11.661230087280273,547640800
2011-10-03,11.632178574746241,11.701597488465522,11.41199366042206,11.455723762512207,669099200
2011-10-04,11.45480955739075,11.675911575867575,10.833094104984545,11.39150619506836,1233677200
2011-10-05,11.249609233782344,11.615360058970596,11.01841478999134,11.56734848022461,786469600
2011-10-06,11.416887275333249,11.767042526233762,11.370098159347572,11.540435791015625,812582400
2011-10-07,11.491810964193784,11.551749894253158,11.26887407506668,11.308935165405273,535458000
2011-10-10,11.59303468146151,11.890283584594727,11.566122592749382,11.890283584594727,442514800
2011-10-11,12.005270131998321,12.329737377872538,11.972548700911835,12.24135684967041,605687600
2011-10-12,12.456954581613534,12.515364008631039,12.236769652224096,12.299461364746094,622286000
2011-10-13,12.384780439438806,12.490286827087404,12.31964299841917,12.490286827087402,426185200
2011-10-14,12.747173320377566,12.905278205871582,12.699465514971232,12.905278205871582,573367200
2011-10-17,12.897323398774931,13.049006446762721,12.719951539475042,12.843806266784668,686044800
2011-10-18,12.89793454759138,12.991208175644122,12.721481366273894,12.912613868713379,881602400
2011-10-19,12.27377419766079,12.489983083671572,12.16521041335885,12.190287590026855,1104059600
2011-10-20,12.23248712088183,12.243190383893353,12.055422306752854,12.08906078338623,549270400
2011-10-21,12.174385914961624,12.206190300447252,11.949613256895798,12.014445304870605,621244400
2011-10-24,12.115670405777115,12.431267710631845,12.091817320511854,12.408944129943848,502138000
2011-10-25,12.386311220202503,12.432794921745973,12.152365658010051,12.164291381835938,430427200
2011-10-26,12.286309764382901,12.310469888138226,12.023005572424012,12.250836372375488,456304800
2011-10-27,12.463681690197618,12.507719655659525,12.290286692528138,12.375913619995117,494664800
2011-10-28,12.324232783436015,12.426680186964797,12.309248049031224,12.383866310119629,322842800
2011-10-31,12.30649422778231,12.517810798677731,12.264597406670603,12.378665924072266,385501200
2011-11-01,12.1532809412597,12.217195102911841,12.02514557389167,12.125757217407227,531790000
2011-11-02,12.235240073819904,12.2459433369819,12.082944569647633,12.153282165527344,327350800
2011-11-03,12.204047862722524,12.336464726186119,12.090591790802582,12.326373100280762,441386400
2011-11-04,12.294572355826558,12.337691653475288,12.206804255680968,12.239831924438477,302229200
2011-11-07,12.229737282782134,12.232489247581084,12.11414006230445,12.224231719970703,270275600
2011-11-08,12.30007097688426,12.477136593829531,12.280193140008159,12.423007011413574,400442000
2011-11-09,12.139824605875852,12.259703261501926,12.056032609542095,12.088142395019531,558684000
2011-11-10,12.141660463019639,12.147165208084651,11.686612153531042,11.780496597290039,744752400
2011-11-11,11.82300579216451,11.886920782249746,11.628815084831478,11.762149810791016,653786000
2011-11-14,11.728507002928836,11.781413305887044,11.5658153033539,11.598231315612793,432905200
2011-11-15,11.645331147938093,11.911387369934692,11.604046772957627,11.890898704528809,430810800
2011-11-16,11.903741692328614,11.961540304330466,11.752975663692412,11.766737937927246,349210400
2011-11-17,11.742575340221057,11.760924490937875,11.48324720960967,11.541657447814941,479900400
2011-11-18,11.587835260439986,11.620556688606214,11.464286758458217,11.466121673583984,371938000
2011-11-21,11.327282557743644,11.366427412132051,11.18997342293905,11.284775733947754,447980400
2011-11-22,11.346245234165949,11.557561827846953,11.343798680359662,11.51413631439209,409021200
2011-11-23,11.452972764859611,11.49364631173558,11.21963801414288,11.223002433776855,428271200
2011-11-25,11.26673255768852,11.350219155096804,11.110768037112546,11.118413925170898,254760800
2011-11-28,11.386917722190521,11.520557862870612,11.325143873119456,11.502208709716797,346413200
2011-11-29,11.493643170735352,11.585081048580811,11.321165265406632,11.412908554077148,375855200
2011-11-30,11.660311598084657,11.690586468634788,11.56887289832255,11.688139915466309,405938400
2011-12-01,11.698540867714621,11.89609518880175,11.64380045096802,11.863373756408691,387181200
2011-12-02,11.921476690872355,12.037685536781389,11.883250515871492,11.917501449584961,379055600
2011-12-05,12.033402807882597,12.122700371510026,11.938601315851033,12.018723487854004,357210000
2011-12-06,12.003434555502523,12.068267408887781,11.907716004628352,11.955727577209473,283598000
2011-12-07,11.924536533319234,11.955423868418945,11.82759387524428,11.898848533630371,304746400
2011-12-08,11.971018668350668,12.094872586805552,11.933709542383154,11.946859359741211,376356400
2011-12-09,12.013830507865817,12.050221761770313,11.958172239226949,12.03737735748291,296993200
2011-12-12,11.978054241451385,12.045944483082978,11.909858588867145,11.98294734954834,301067200
